Subject ID,Slice Index,sequence,Motion_Level,DISTS
brain_AXT1_202_2020501,5,t1,g5,0.06726360321044922
brain_AXT1_202_2020501,6,t1,g5,0.08971071243286133
brain_AXT1_202_2020501,7,t1,g5,0.05499225854873657
brain_AXT1_202_2020501,8,t1,g5,0.06793683767318726
brain_AXT1_202_2020501,9,t1,g5,0.03966116905212402
brain_AXT1PRE_200_6002041,0,t1,g5,0.11866766214370728
brain_AXT1PRE_200_6002041,1,t1,g5,0.16695767641067505
brain_AXT1PRE_200_6002041,2,t1,g5,0.12473392486572266
brain_AXT1PRE_200_6002041,3,t1,g5,0.14738309383392334
brain_AXT1PRE_200_6002041,4,t1,g5,0.10760635137557983
brain_AXT1PRE_200_6002041,5,t1,g5,0.11317116022109985
brain_AXT1PRE_200_6002041,6,t1,g5,0.08518987894058228
brain_AXT1PRE_200_6002041,7,t1,g5,0.04989725351333618
brain_AXT1PRE_200_6002041,8,t1,g5,0.07271945476531982
brain_AXT1PRE_200_6002041,9,t1,g5,0.0695805549621582
brain_AXT1PRE_200_6002032,0,t1,g5,0.1481921672821045
brain_AXT1PRE_200_6002032,1,t1,g5,0.12551772594451904
brain_AXT1PRE_200_6002032,2,t1,g5,0.12504470348358154
brain_AXT1PRE_200_6002032,3,t1,g5,0.11262071132659912
brain_AXT1PRE_200_6002032,4,t1,g5,0.10907304286956787
brain_AXT1PRE_200_6002032,5,t1,g5,0.09671550989151001
brain_AXT1PRE_200_6002032,6,t1,g5,0.08203250169754028
brain_AXT1PRE_200_6002032,7,t1,g5,0.06115877628326416
brain_AXT1PRE_200_6002032,8,t1,g5,0.07950955629348755
brain_AXT1PRE_200_6002032,9,t1,g5,0.07674384117126465
brain_AXT1PRE_200_6002309,0,t1,g5,0.12365567684173584
brain_AXT1PRE_200_6002309,1,t1,g5,0.11911594867706299
brain_AXT1PRE_200_6002309,2,t1,g5,0.12497174739837646
brain_AXT1PRE_200_6002309,3,t1,g5,0.15038800239562988
brain_AXT1PRE_200_6002309,4,t1,g5,0.0837048888206482
brain_AXT1PRE_200_6002309,5,t1,g5,0.09609818458557129
brain_AXT1PRE_200_6002309,6,t1,g5,0.06961572170257568
brain_AXT1PRE_200_6002309,7,t1,g5,0.0696534514427185
brain_AXT1PRE_200_6002309,8,t1,g5,0.07087427377700806
brain_AXT1PRE_200_6002309,9,t1,g5,0.06280183792114258
brain_AXT1_202_6000384,0,t1,g5,0.1551445722579956
brain_AXT1_202_6000384,1,t1,g5,0.1070130467414856
brain_AXT1_202_6000384,2,t1,g5,0.15466904640197754
brain_AXT1_202_6000384,3,t1,g5,0.09912240505218506
brain_AXT1_202_6000384,4,t1,g5,0.1117936372756958
brain_AXT1_202_6000384,5,t1,g5,0.06648218631744385
brain_AXT1_202_6000384,6,t1,g5,0.058268070220947266
brain_AXT1_202_6000384,7,t1,g5,0.06349837779998779
brain_AXT1_202_6000384,8,t1,g5,0.05973392724990845
brain_AXT1_202_6000384,9,t1,g5,0.04897254705429077
brain_AXT1PRE_200_6002072,0,t1,g5,0.12160152196884155
brain_AXT1PRE_200_6002072,1,t1,g5,0.1598396897315979
brain_AXT1PRE_200_6002072,2,t1,g5,0.1575666069984436
brain_AXT1PRE_200_6002072,3,t1,g5,0.10275626182556152
brain_AXT1PRE_200_6002072,4,t1,g5,0.11903095245361328
brain_AXT1PRE_200_6002072,5,t1,g5,0.06417608261108398
brain_AXT1PRE_200_6002072,6,t1,g5,0.09034901857376099
brain_AXT1PRE_200_6002072,7,t1,g5,0.07509493827819824
brain_AXT1PRE_200_6002072,8,t1,g5,0.04624950885772705
brain_AXT1PRE_200_6002072,9,t1,g5,0.05588960647583008
brain_AXT1PRE_200_6002304,0,t1,g5,0.13638871908187866
brain_AXT1PRE_200_6002304,1,t1,g5,0.1311202049255371
brain_AXT1PRE_200_6002304,2,t1,g5,0.11292409896850586
brain_AXT1PRE_200_6002304,3,t1,g5,0.11740779876708984
brain_AXT1PRE_200_6002304,4,t1,g5,0.1045040488243103
brain_AXT1PRE_200_6002304,5,t1,g5,0.09275531768798828
brain_AXT1PRE_200_6002304,6,t1,g5,0.08495509624481201
brain_AXT1PRE_200_6002304,7,t1,g5,0.0777590274810791
brain_AXT1PRE_200_6002304,8,t1,g5,0.06658279895782471
brain_AXT1PRE_200_6002304,9,t1,g5,0.07390743494033813
brain_AXT1PRE_201_6002691,0,t1,g5,0.13370269536972046
brain_AXT1PRE_201_6002691,1,t1,g5,0.14637655019760132
brain_AXT1PRE_201_6002691,2,t1,g5,0.10450911521911621
brain_AXT1PRE_201_6002691,3,t1,g5,0.11419355869293213
brain_AXT1PRE_201_6002691,4,t1,g5,0.10002458095550537
brain_AXT1PRE_201_6002691,5,t1,g5,0.07500863075256348
brain_AXT1PRE_201_6002691,6,t1,g5,0.07536280155181885
brain_AXT1PRE_201_6002691,7,t1,g5,0.08284902572631836
brain_AXT1PRE_201_6002691,8,t1,g5,0.09408068656921387
brain_AXT1PRE_201_6002691,9,t1,g5,0.07142555713653564
brain_AXT1_202_2020100,0,t1,g5,0.13509637117385864
brain_AXT1_202_2020100,1,t1,g5,0.10568588972091675
brain_AXT1_202_2020100,2,t1,g5,0.11459493637084961
brain_AXT1_202_2020100,3,t1,g5,0.07890397310256958
brain_AXT1_202_2020100,4,t1,g5,0.11672627925872803
brain_AXT1_202_2020100,5,t1,g5,0.10785150527954102
brain_AXT1_202_2020100,6,t1,g5,0.07874149084091187
brain_AXT1_202_2020100,7,t1,g5,0.07386624813079834
brain_AXT1_202_2020100,8,t1,g5,0.0691942572593689
brain_AXT1_202_2020100,9,t1,g5,0.0541500449180603
brain_AXT1PRE_200_6002247,0,t1,g5,0.09139913320541382
brain_AXT1PRE_200_6002247,1,t1,g5,0.09412914514541626
brain_AXT1PRE_200_6002247,2,t1,g5,0.13268834352493286
brain_AXT1PRE_200_6002247,3,t1,g5,0.11044955253601074
brain_AXT1PRE_200_6002247,4,t1,g5,0.09236621856689453
brain_AXT1PRE_200_6002247,5,t1,g5,0.11832451820373535
brain_AXT1PRE_200_6002247,6,t1,g5,0.09265851974487305
brain_AXT1PRE_200_6002247,7,t1,g5,0.08684617280960083
brain_AXT1PRE_200_6002247,8,t1,g5,0.053473055362701416
brain_AXT1PRE_200_6002247,9,t1,g5,0.0732603669166565
brain_AXT1PRE_203_6000614,0,t1,g5,0.16908639669418335
brain_AXT1PRE_203_6000614,1,t1,g5,0.14394617080688477
brain_AXT1PRE_203_6000614,2,t1,g5,0.13725072145462036
brain_AXT1PRE_203_6000614,3,t1,g5,0.16149497032165527
brain_AXT1PRE_203_6000614,4,t1,g5,0.12465226650238037
brain_AXT1PRE_203_6000614,5,t1,g5,0.10857415199279785
brain_AXT1PRE_203_6000614,6,t1,g5,0.08585363626480103
brain_AXT1PRE_203_6000614,7,t1,g5,0.10684901475906372
brain_AXT1PRE_203_6000614,8,t1,g5,0.0729137659072876
brain_AXT1PRE_203_6000614,9,t1,g5,0.04984641075134277
brain_AXT1PRE_200_6002371,0,t1,g5,0.13284021615982056
brain_AXT1PRE_200_6002371,1,t1,g5,0.10349810123443604
brain_AXT1PRE_200_6002371,2,t1,g5,0.1464836597442627
brain_AXT1PRE_200_6002371,3,t1,g5,0.0932992696762085
brain_AXT1PRE_200_6002371,4,t1,g5,0.10039007663726807
brain_AXT1PRE_200_6002371,5,t1,g5,0.08870857954025269
brain_AXT1PRE_200_6002371,6,t1,g5,0.07169103622436523
brain_AXT1PRE_200_6002371,7,t1,g5,0.07634168863296509
brain_AXT1PRE_200_6002371,8,t1,g5,0.08053255081176758
brain_AXT1PRE_200_6002371,9,t1,g5,0.08595311641693115
brain_AXT1PRE_203_6000620,0,t1,g5,0.133766770362854
brain_AXT1PRE_203_6000620,1,t1,g5,0.1047443151473999
brain_AXT1PRE_203_6000620,2,t1,g5,0.1337551474571228
brain_AXT1PRE_203_6000620,3,t1,g5,0.10617935657501221
brain_AXT1PRE_203_6000620,4,t1,g5,0.11644452810287476
brain_AXT1PRE_203_6000620,5,t1,g5,0.08394467830657959
brain_AXT1PRE_203_6000620,6,t1,g5,0.06922435760498047
brain_AXT1PRE_203_6000620,7,t1,g5,0.07858163118362427
brain_AXT1PRE_203_6000620,8,t1,g5,0.05190443992614746
brain_AXT1PRE_203_6000620,9,t1,g5,0.07181906700134277
brain_AXT1PRE_203_6000643,0,t1,g5,0.14326512813568115
brain_AXT1PRE_203_6000643,1,t1,g5,0.11596673727035522
brain_AXT1PRE_203_6000643,2,t1,g5,0.060269176959991455
brain_AXT1PRE_203_6000643,3,t1,g5,0.08332020044326782
brain_AXT1PRE_203_6000643,4,t1,g5,0.07718396186828613
brain_AXT1PRE_203_6000643,5,t1,g5,0.0641627311706543
brain_AXT1PRE_203_6000643,6,t1,g5,0.06164824962615967
brain_AXT1PRE_203_6000643,7,t1,g5,0.07071447372436523
brain_AXT1PRE_203_6000643,8,t1,g5,0.057817161083221436
brain_AXT1PRE_203_6000643,9,t1,g5,0.06661903858184814
brain_AXT1PRE_200_6002128,0,t1,g5,0.1368957757949829
brain_AXT1PRE_200_6002128,1,t1,g5,0.12651413679122925
brain_AXT1PRE_200_6002128,2,t1,g5,0.10733246803283691
brain_AXT1PRE_200_6002128,3,t1,g5,0.07660055160522461
brain_AXT1PRE_200_6002128,4,t1,g5,0.09493720531463623
brain_AXT1PRE_200_6002128,5,t1,g5,0.06025809049606323
brain_AXT1PRE_200_6002128,6,t1,g5,0.05335646867752075
brain_AXT1PRE_200_6002128,7,t1,g5,0.05796372890472412
brain_AXT1PRE_200_6002128,8,t1,g5,0.05789130926132202
brain_AXT1PRE_200_6002128,9,t1,g5,0.06988894939422607
brain_AXT1PRE_203_6000627,0,t1,g5,0.09837865829467773
brain_AXT1PRE_203_6000627,1,t1,g5,0.12298160791397095
brain_AXT1PRE_203_6000627,2,t1,g5,0.12624061107635498
brain_AXT1PRE_203_6000627,3,t1,g5,0.11011463403701782
brain_AXT1PRE_203_6000627,4,t1,g5,0.07966655492782593
brain_AXT1PRE_203_6000627,5,t1,g5,0.07943278551101685
brain_AXT1PRE_203_6000627,6,t1,g5,0.06255453824996948
brain_AXT1PRE_203_6000627,7,t1,g5,0.05935436487197876
brain_AXT1PRE_203_6000627,8,t1,g5,0.06693249940872192
brain_AXT1PRE_203_6000627,9,t1,g5,0.07211852073669434
brain_AXT1PRE_200_6002243,0,t1,g5,0.1047859787940979
brain_AXT1PRE_200_6002243,1,t1,g5,0.1166272759437561
brain_AXT1PRE_200_6002243,2,t1,g5,0.09608536958694458
brain_AXT1PRE_200_6002243,3,t1,g5,0.10487097501754761
brain_AXT1PRE_200_6002243,4,t1,g5,0.10875105857849121
brain_AXT1PRE_200_6002243,5,t1,g5,0.08709245920181274
brain_AXT1PRE_200_6002243,6,t1,g5,0.08401966094970703
brain_AXT1PRE_200_6002243,7,t1,g5,0.06070375442504883
brain_AXT1PRE_200_6002243,8,t1,g5,0.07339835166931152
brain_AXT1PRE_200_6002243,9,t1,g5,0.06305021047592163
brain_AXT1PRE_203_6000773,0,t1,g5,0.09717798233032227
brain_AXT1PRE_203_6000773,1,t1,g5,0.107077956199646
brain_AXT1PRE_203_6000773,2,t1,g5,0.09765493869781494
brain_AXT1PRE_203_6000773,3,t1,g5,0.087493896484375
brain_AXT1PRE_203_6000773,4,t1,g5,0.10167956352233887
brain_AXT1PRE_203_6000773,5,t1,g5,0.079348623752594
brain_AXT1PRE_203_6000773,6,t1,g5,0.05322706699371338
brain_AXT1PRE_203_6000773,7,t1,g5,0.05543065071105957
brain_AXT1PRE_203_6000773,8,t1,g5,0.05439716577529907
brain_AXT1PRE_203_6000773,9,t1,g5,0.07802200317382812
brain_AXT1PRE_203_6000651,0,t1,g5,0.11611497402191162
brain_AXT1PRE_203_6000651,1,t1,g5,0.12078410387039185
brain_AXT1PRE_203_6000651,2,t1,g5,0.15692436695098877
brain_AXT1PRE_203_6000651,3,t1,g5,0.09483838081359863
brain_AXT1PRE_203_6000651,4,t1,g5,0.11344867944717407
brain_AXT1PRE_203_6000651,5,t1,g5,0.05948764085769653
brain_AXT1PRE_203_6000651,6,t1,g5,0.05657541751861572
brain_AXT1PRE_203_6000651,7,t1,g5,0.05760979652404785
brain_AXT1PRE_203_6000651,8,t1,g5,0.06027859449386597
brain_AXT1PRE_203_6000651,9,t1,g5,0.07504606246948242
brain_AXT1PRE_200_6002358,0,t1,g5,0.1301051378250122
brain_AXT1PRE_200_6002358,1,t1,g5,0.13108283281326294
brain_AXT1PRE_200_6002358,2,t1,g5,0.11564534902572632
brain_AXT1PRE_200_6002358,3,t1,g5,0.10448276996612549
brain_AXT1PRE_200_6002358,4,t1,g5,0.11467033624649048
brain_AXT1PRE_200_6002358,5,t1,g5,0.07892477512359619
brain_AXT1PRE_200_6002358,6,t1,g5,0.08520960807800293
brain_AXT1PRE_200_6002358,7,t1,g5,0.08616799116134644
brain_AXT1PRE_200_6002358,8,t1,g5,0.04876917600631714
brain_AXT1PRE_200_6002358,9,t1,g5,0.0716436505317688
brain_AXT1PRE_200_6002251,0,t1,g5,0.15461307764053345
brain_AXT1PRE_200_6002251,1,t1,g5,0.12416529655456543
brain_AXT1PRE_200_6002251,2,t1,g5,0.12545889616012573
brain_AXT1PRE_200_6002251,3,t1,g5,0.11293363571166992
brain_AXT1PRE_200_6002251,4,t1,g5,0.13017773628234863
brain_AXT1PRE_200_6002251,5,t1,g5,0.10085183382034302
brain_AXT1PRE_200_6002251,6,t1,g5,0.09477424621582031
brain_AXT1PRE_200_6002251,7,t1,g5,0.05777817964553833
brain_AXT1PRE_200_6002251,8,t1,g5,0.0947645902633667
brain_AXT1PRE_200_6002251,9,t1,g5,0.07099992036819458
brain_AXT1PRE_203_6000699,0,t1,g5,0.14171689748764038
brain_AXT1PRE_203_6000699,1,t1,g5,0.10979515314102173
brain_AXT1PRE_203_6000699,2,t1,g5,0.0971340537071228
brain_AXT1PRE_203_6000699,3,t1,g5,0.07155251502990723
brain_AXT1PRE_203_6000699,4,t1,g5,0.0736238956451416
brain_AXT1PRE_203_6000699,5,t1,g5,0.07063418626785278
brain_AXT1PRE_203_6000699,6,t1,g5,0.05411529541015625
brain_AXT1PRE_203_6000699,7,t1,g5,0.07563841342926025
brain_AXT1PRE_203_6000699,8,t1,g5,0.06594312191009521
brain_AXT1PRE_203_6000699,9,t1,g5,0.032926201820373535
brain_AXT1PRE_203_6000685,0,t1,g5,0.11730283498764038
brain_AXT1PRE_203_6000685,1,t1,g5,0.08366632461547852
brain_AXT1PRE_203_6000685,2,t1,g5,0.11127603054046631
brain_AXT1PRE_203_6000685,3,t1,g5,0.08559370040893555
brain_AXT1PRE_203_6000685,4,t1,g5,0.08805251121520996
brain_AXT1PRE_203_6000685,5,t1,g5,0.055516064167022705
brain_AXT1PRE_203_6000685,6,t1,g5,0.061892151832580566
brain_AXT1PRE_203_6000685,7,t1,g5,0.058189988136291504
brain_AXT1PRE_203_6000685,8,t1,g5,0.05758392810821533
brain_AXT1PRE_203_6000685,9,t1,g5,0.07641047239303589
brain_AXT1PRE_200_6002408,0,t1,g5,0.10926735401153564
brain_AXT1PRE_200_6002408,1,t1,g5,0.09446394443511963
brain_AXT1PRE_200_6002408,2,t1,g5,0.11526435613632202
brain_AXT1PRE_200_6002408,3,t1,g5,0.09029901027679443
brain_AXT1PRE_200_6002408,4,t1,g5,0.0966523289680481
brain_AXT1PRE_200_6002408,5,t1,g5,0.09694159030914307
brain_AXT1PRE_200_6002408,6,t1,g5,0.08856052160263062
brain_AXT1PRE_200_6002408,7,t1,g5,0.057930052280426025
brain_AXT1PRE_200_6002408,8,t1,g5,0.0521620512008667
brain_AXT1PRE_200_6002408,9,t1,g5,0.06231313943862915
brain_AXT1PRE_201_6002755,0,t1,g5,0.1842091679573059
brain_AXT1PRE_201_6002755,1,t1,g5,0.21193045377731323
brain_AXT1PRE_201_6002755,2,t1,g5,0.19574826955795288
brain_AXT1PRE_201_6002755,3,t1,g5,0.1456102728843689
brain_AXT1PRE_201_6002755,4,t1,g5,0.15808552503585815
brain_AXT1PRE_201_6002755,5,t1,g5,0.09194004535675049
brain_AXT1PRE_201_6002755,6,t1,g5,0.09907984733581543
brain_AXT1PRE_201_6002755,7,t1,g5,0.08241128921508789
brain_AXT1PRE_201_6002755,8,t1,g5,0.05117905139923096
brain_AXT1PRE_201_6002755,9,t1,g5,0.05972403287887573
brain_AXT1PRE_203_6000791,0,t1,g5,0.12579822540283203
brain_AXT1PRE_203_6000791,1,t1,g5,0.09333056211471558
brain_AXT1PRE_203_6000791,2,t1,g5,0.13918596506118774
brain_AXT1PRE_203_6000791,3,t1,g5,0.0952836275100708
brain_AXT1PRE_203_6000791,4,t1,g5,0.078746497631073
brain_AXT1PRE_203_6000791,5,t1,g5,0.07275211811065674
brain_AXT1PRE_203_6000791,6,t1,g5,0.07061558961868286
brain_AXT1PRE_203_6000791,7,t1,g5,0.047486186027526855
brain_AXT1PRE_203_6000791,8,t1,g5,0.07006049156188965
brain_AXT1PRE_203_6000791,9,t1,g5,0.053027451038360596
brain_AXT1PRE_203_6000683,0,t1,g5,0.11079436540603638
brain_AXT1PRE_203_6000683,1,t1,g5,0.09953391551971436
brain_AXT1PRE_203_6000683,2,t1,g5,0.14381062984466553
brain_AXT1PRE_203_6000683,3,t1,g5,0.11167490482330322
brain_AXT1PRE_203_6000683,4,t1,g5,0.10627603530883789
brain_AXT1PRE_203_6000683,5,t1,g5,0.10940569639205933
brain_AXT1PRE_203_6000683,6,t1,g5,0.04857581853866577
brain_AXT1PRE_203_6000683,7,t1,g5,0.06162536144256592
brain_AXT1PRE_203_6000683,8,t1,g5,0.05749094486236572
brain_AXT1PRE_203_6000683,9,t1,g5,0.05841726064682007
brain_AXT1PRE_203_6000672,0,t1,g5,0.12350296974182129
brain_AXT1PRE_203_6000672,1,t1,g5,0.11369305849075317
brain_AXT1PRE_203_6000672,2,t1,g5,0.13560402393341064
brain_AXT1PRE_203_6000672,3,t1,g5,0.09074234962463379
brain_AXT1PRE_203_6000672,4,t1,g5,0.12288910150527954
brain_AXT1PRE_203_6000672,5,t1,g5,0.08630126714706421
brain_AXT1PRE_203_6000672,6,t1,g5,0.09379076957702637
brain_AXT1PRE_203_6000672,7,t1,g5,0.06474268436431885
brain_AXT1PRE_203_6000672,8,t1,g5,0.06521368026733398
brain_AXT1PRE_203_6000672,9,t1,g5,0.0833045244216919
brain_AXT1PRE_203_6000707,0,t1,g5,0.11205863952636719
brain_AXT1PRE_203_6000707,1,t1,g5,0.13033169507980347
brain_AXT1PRE_203_6000707,2,t1,g5,0.13502734899520874
brain_AXT1PRE_203_6000707,3,t1,g5,0.10770362615585327
brain_AXT1PRE_203_6000707,4,t1,g5,0.09744793176651001
brain_AXT1PRE_203_6000707,5,t1,g5,0.08587998151779175
brain_AXT1PRE_203_6000707,6,t1,g5,0.07914984226226807
brain_AXT1PRE_203_6000707,7,t1,g5,0.06055063009262085
brain_AXT1PRE_203_6000707,8,t1,g5,0.0615849494934082
brain_AXT1PRE_203_6000707,9,t1,g5,0.06218606233596802
brain_AXT1PRE_203_6000705,0,t1,g5,0.10423213243484497
brain_AXT1PRE_203_6000705,1,t1,g5,0.13374662399291992
brain_AXT1PRE_203_6000705,2,t1,g5,0.09533339738845825
brain_AXT1PRE_203_6000705,3,t1,g5,0.07064270973205566
brain_AXT1PRE_203_6000705,4,t1,g5,0.06823074817657471
brain_AXT1PRE_203_6000705,5,t1,g5,0.04951310157775879
brain_AXT1PRE_203_6000705,6,t1,g5,0.06393790245056152
brain_AXT1PRE_203_6000705,7,t1,g5,0.045168936252593994
brain_AXT1PRE_203_6000705,8,t1,g5,0.049262166023254395
brain_AXT1PRE_203_6000705,9,t1,g5,0.059387803077697754
brain_AXT1PRE_203_6000728,0,t1,g5,0.12433063983917236
brain_AXT1PRE_203_6000728,1,t1,g5,0.1495104432106018
brain_AXT1PRE_203_6000728,2,t1,g5,0.14733529090881348
brain_AXT1PRE_203_6000728,3,t1,g5,0.12117165327072144
brain_AXT1PRE_203_6000728,4,t1,g5,0.13485783338546753
brain_AXT1PRE_203_6000728,5,t1,g5,0.08464634418487549
brain_AXT1PRE_203_6000728,6,t1,g5,0.05239725112915039
brain_AXT1PRE_203_6000728,7,t1,g5,0.07637369632720947
brain_AXT1PRE_203_6000728,8,t1,g5,0.05865633487701416
brain_AXT1PRE_203_6000728,9,t1,g5,0.07293134927749634
brain_AXT1PRE_203_6000805,0,t1,g5,0.12298649549484253
brain_AXT1PRE_203_6000805,1,t1,g5,0.1141173243522644
brain_AXT1PRE_203_6000805,2,t1,g5,0.12859654426574707
brain_AXT1PRE_203_6000805,3,t1,g5,0.12275636196136475
brain_AXT1PRE_203_6000805,4,t1,g5,0.10522830486297607
brain_AXT1PRE_203_6000805,5,t1,g5,0.08190202713012695
brain_AXT1PRE_203_6000805,6,t1,g5,0.08168727159500122
brain_AXT1PRE_203_6000805,7,t1,g5,0.06799966096878052
brain_AXT1PRE_203_6000805,8,t1,g5,0.055393218994140625
brain_AXT1PRE_203_6000805,9,t1,g5,0.08691835403442383
brain_AXT1PRE_203_6000821,0,t1,g5,0.1653476357460022
brain_AXT1PRE_203_6000821,1,t1,g5,0.1300574541091919
brain_AXT1PRE_203_6000821,2,t1,g5,0.15481942892074585
brain_AXT1PRE_203_6000821,3,t1,g5,0.15309929847717285
brain_AXT1PRE_203_6000821,4,t1,g5,0.09582006931304932
brain_AXT1PRE_203_6000821,5,t1,g5,0.13116204738616943
brain_AXT1PRE_203_6000821,6,t1,g5,0.06398379802703857
brain_AXT1PRE_203_6000821,7,t1,g5,0.042751967906951904
brain_AXT1PRE_203_6000821,8,t1,g5,0.08153021335601807
brain_AXT1PRE_203_6000821,9,t1,g5,0.0643656849861145
brain_AXT1PRE_203_6000860,0,t1,g5,0.11609375476837158
brain_AXT1PRE_203_6000860,1,t1,g5,0.1409379243850708
brain_AXT1PRE_203_6000860,2,t1,g5,0.14915531873703003
brain_AXT1PRE_203_6000860,3,t1,g5,0.11312627792358398
brain_AXT1PRE_203_6000860,4,t1,g5,0.10280144214630127
brain_AXT1PRE_203_6000860,5,t1,g5,0.07371723651885986
brain_AXT1PRE_203_6000860,6,t1,g5,0.08347749710083008
brain_AXT1PRE_203_6000860,7,t1,g5,0.0738477110862732
brain_AXT1PRE_203_6000860,8,t1,g5,0.04641377925872803
brain_AXT1PRE_203_6000860,9,t1,g5,0.05283832550048828
brain_AXT1PRE_203_6000785,0,t1,g5,0.11059904098510742
brain_AXT1PRE_203_6000785,1,t1,g5,0.08923381567001343
brain_AXT1PRE_203_6000785,2,t1,g5,0.09718853235244751
brain_AXT1PRE_203_6000785,3,t1,g5,0.07777917385101318
brain_AXT1PRE_203_6000785,4,t1,g5,0.09148073196411133
brain_AXT1PRE_203_6000785,5,t1,g5,0.06246829032897949
brain_AXT1PRE_203_6000785,6,t1,g5,0.07100087404251099
brain_AXT1PRE_203_6000785,7,t1,g5,0.08415770530700684
brain_AXT1PRE_203_6000785,8,t1,g5,0.06733232736587524
brain_AXT1PRE_203_6000785,9,t1,g5,0.0699690580368042
brain_AXT1PRE_203_6000795,0,t1,g5,0.12823152542114258
brain_AXT1PRE_203_6000795,1,t1,g5,0.12198197841644287
brain_AXT1PRE_203_6000795,2,t1,g5,0.09446519613265991
brain_AXT1PRE_203_6000795,3,t1,g5,0.10999339818954468
brain_AXT1PRE_203_6000795,4,t1,g5,0.09418332576751709
brain_AXT1PRE_203_6000795,5,t1,g5,0.0922931432723999
brain_AXT1PRE_203_6000795,6,t1,g5,0.06511092185974121
brain_AXT1PRE_203_6000795,7,t1,g5,0.06714296340942383
brain_AXT1PRE_203_6000795,8,t1,g5,0.05277454853057861
brain_AXT1PRE_203_6000795,9,t1,g5,0.05492091178894043
brain_AXT1PRE_203_6000801,0,t1,g5,0.1386423110961914
brain_AXT1PRE_203_6000801,1,t1,g5,0.11370831727981567
brain_AXT1PRE_203_6000801,2,t1,g5,0.10184365510940552
brain_AXT1PRE_203_6000801,3,t1,g5,0.09730267524719238
brain_AXT1PRE_203_6000801,4,t1,g5,0.07450884580612183
brain_AXT1PRE_203_6000801,5,t1,g5,0.08355915546417236
brain_AXT1PRE_203_6000801,6,t1,g5,0.08919769525527954
brain_AXT1PRE_203_6000801,7,t1,g5,0.07039660215377808
brain_AXT1PRE_203_6000801,8,t1,g5,0.05601984262466431
brain_AXT1PRE_203_6000801,9,t1,g5,0.07184135913848877
brain_AXT1PRE_203_6000779,0,t1,g5,0.10441058874130249
brain_AXT1PRE_203_6000779,1,t1,g5,0.09936976432800293
brain_AXT1PRE_203_6000779,2,t1,g5,0.10703444480895996
brain_AXT1PRE_203_6000779,3,t1,g5,0.08621162176132202
brain_AXT1PRE_203_6000779,4,t1,g5,0.085868239402771
brain_AXT1PRE_203_6000779,5,t1,g5,0.07491064071655273
brain_AXT1PRE_203_6000779,6,t1,g5,0.06430613994598389
brain_AXT1PRE_203_6000779,7,t1,g5,0.04171645641326904
brain_AXT1PRE_203_6000779,8,t1,g5,0.055945515632629395
brain_AXT1PRE_203_6000779,9,t1,g5,0.06506955623626709
brain_AXT1PRE_203_6000837,0,t1,g5,0.11840081214904785
brain_AXT1PRE_203_6000837,1,t1,g5,0.11647433042526245
brain_AXT1PRE_203_6000837,2,t1,g5,0.13964200019836426
brain_AXT1PRE_203_6000837,3,t1,g5,0.12348443269729614
brain_AXT1PRE_203_6000837,4,t1,g5,0.1339411735534668
brain_AXT1PRE_203_6000837,5,t1,g5,0.09519296884536743
brain_AXT1PRE_203_6000837,6,t1,g5,0.06319522857666016
brain_AXT1PRE_203_6000837,7,t1,g5,0.07220923900604248
brain_AXT1PRE_203_6000837,8,t1,g5,0.05945092439651489
brain_AXT1PRE_203_6000837,9,t1,g5,0.057009339332580566
brain_AXT1PRE_203_6000833,0,t1,g5,0.1083025336265564
brain_AXT1PRE_203_6000833,1,t1,g5,0.13513702154159546
brain_AXT1PRE_203_6000833,2,t1,g5,0.11147898435592651
brain_AXT1PRE_203_6000833,3,t1,g5,0.13063716888427734
brain_AXT1PRE_203_6000833,4,t1,g5,0.07975256443023682
brain_AXT1PRE_203_6000833,5,t1,g5,0.07317590713500977
brain_AXT1PRE_203_6000833,6,t1,g5,0.06062793731689453
brain_AXT1PRE_203_6000833,7,t1,g5,0.06466901302337646
brain_AXT1PRE_203_6000833,8,t1,g5,0.07039535045623779
brain_AXT1PRE_203_6000833,9,t1,g5,0.0564192533493042
brain_AXT1PRE_209_6001122,0,t1,g5,0.11202257871627808
brain_AXT1PRE_209_6001122,1,t1,g5,0.15035605430603027
brain_AXT1PRE_209_6001122,2,t1,g5,0.1158604621887207
brain_AXT1PRE_209_6001122,3,t1,g5,0.11062562465667725
brain_AXT1PRE_209_6001122,4,t1,g5,0.08435142040252686
brain_AXT1PRE_209_6001122,5,t1,g5,0.07085967063903809
brain_AXT1PRE_209_6001122,6,t1,g5,0.06761538982391357
brain_AXT1PRE_209_6001122,7,t1,g5,0.056709885597229004
brain_AXT1PRE_209_6001122,8,t1,g5,0.06149613857269287
brain_AXT1PRE_209_6001122,9,t1,g5,0.05690109729766846
brain_AXT1PRE_209_6001235,0,t1,g5,0.12088727951049805
brain_AXT1PRE_209_6001235,1,t1,g5,0.12348634004592896
brain_AXT1PRE_209_6001235,2,t1,g5,0.09793323278427124
brain_AXT1PRE_209_6001235,3,t1,g5,0.1233823299407959
brain_AXT1PRE_209_6001235,4,t1,g5,0.11041909456253052
brain_AXT1PRE_209_6001235,5,t1,g5,0.08073127269744873
brain_AXT1PRE_209_6001235,6,t1,g5,0.05418354272842407
brain_AXT1PRE_209_6001235,7,t1,g5,0.0696035623550415
