Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,LPIPS,Motion_Level,sequence
brain_AXT1PRE_203_6000777,1,0.9576797840080264,0.9925,0.5856,26.50427776986423,0.1275633424520492,5,t1
brain_AXT1PRE_203_6000777,2,0.942251270349346,0.9911,0.5692,25.192138909806,0.1393932551145553,5,t1
brain_AXT1PRE_203_6000777,3,0.9043848684242064,0.9876,0.5175,29.13253850711037,0.1776310056447982,5,t1
brain_AXT1PRE_203_6000777,4,0.9067951484761846,0.9881,0.4935,24.503276170752404,0.1621289551258087,5,t1
brain_AXT1PRE_203_6000777,5,0.9337810244122005,0.9909,0.5404,32.074117763155016,0.1323502659797668,5,t1
brain_AXT1PRE_203_6000777,6,0.9437071545261362,0.9918,0.5337,26.872142032201264,0.1256784051656723,5,t1
brain_AXT1PRE_203_6000777,7,0.9343740679859904,0.9884,0.4764,28.35031113850393,0.1463654190301895,5,t1
brain_AXT1PRE_203_6000777,8,0.926889297852052,0.9872,0.4656,30.96134216498133,0.144458532333374,5,t1
brain_AXT1PRE_203_6000777,9,0.8982169218233491,0.9839,0.4102,26.51959445049104,0.1527042835950851,5,t1
brain_AXT1PRE_203_6000744,0,0.912247004473098,0.9878,0.5333,21.79409561269648,0.1730218827724456,5,t1
brain_AXT1PRE_203_6000744,1,0.9284234843972666,0.9876,0.5269,19.05468894590416,0.1773634105920791,5,t1
brain_AXT1PRE_203_6000744,2,0.8788419648100704,0.9839,0.5012,29.59941277364544,0.2081137895584106,5,t1
brain_AXT1PRE_203_6000744,3,0.9377555194315782,0.9919,0.5897,34.07131580697336,0.1584048122167587,5,t1
brain_AXT1PRE_203_6000744,4,0.970271629778618,0.9946,0.6333,36.36917043485676,0.1080626398324966,5,t1
brain_AXT1PRE_203_6000744,5,0.952645524562724,0.9936,0.597,34.75686120288485,0.1322066187858581,5,t1
brain_AXT1PRE_203_6000744,6,0.9616269585877916,0.9936,0.586,36.56094711399403,0.1270904541015625,5,t1
brain_AXT1PRE_203_6000744,7,0.9435850418025448,0.9929,0.5619,32.710464685899154,0.1341333836317062,5,t1
brain_AXT1PRE_203_6000744,8,0.9695117642778464,0.9934,0.5693,37.36635956503128,0.1222443878650665,5,t1
brain_AXT1PRE_203_6000744,9,0.9504226475472318,0.991,0.5357,30.74535532917844,0.1320653557777404,5,t1
brain_AXT1PRE_203_6000724,0,0.87218094833679,0.9842,0.5012,27.16494463209336,0.2131661772727966,5,t1
brain_AXT1PRE_203_6000724,1,0.9537416362326542,0.9925,0.6061,27.43049633521257,0.1471631973981857,5,t1
brain_AXT1PRE_203_6000724,2,0.9128769344339854,0.987,0.5285,22.432860414968868,0.1871759891510009,5,t1
brain_AXT1PRE_203_6000724,3,0.8782014880702071,0.987,0.5145,23.510059020144347,0.1994936466217041,5,t1
brain_AXT1PRE_203_6000724,4,0.9123560289272088,0.9894,0.5323,26.54211723965699,0.1727631390094757,5,t1
brain_AXT1PRE_203_6000724,5,0.9150752005237878,0.9902,0.5439,27.05373170466202,0.1602766960859298,5,t1
brain_AXT1PRE_203_6000724,6,0.9626371936958796,0.9939,0.5891,27.242724582072263,0.1141522899270057,5,t1
brain_AXT1PRE_203_6000724,7,0.941822196937632,0.9927,0.5489,23.66078999348715,0.118455670773983,5,t1
brain_AXT1PRE_203_6000724,8,0.95764814445393,0.9922,0.5585,34.297017331115725,0.1197817325592041,5,t1
brain_AXT1PRE_203_6000724,9,0.94160554427184,0.9893,0.4986,31.132150386985447,0.1352798789739608,5,t1
brain_AXT1PRE_203_6000721,0,0.9102924785992516,0.9861,0.5251,28.071063329498703,0.1881400346755981,5,t1
brain_AXT1PRE_203_6000721,1,0.9124501321541484,0.9863,0.5341,29.50368848105056,0.1766800284385681,5,t1
brain_AXT1PRE_203_6000721,2,0.9161042725984646,0.9872,0.5588,29.44496733145142,0.1533917933702469,5,t1
brain_AXT1PRE_203_6000721,3,0.9139225364876938,0.9869,0.5467,30.223391142001446,0.1548275053501129,5,t1
brain_AXT1PRE_203_6000721,4,0.9200279895713498,0.9876,0.5316,20.81120628319041,0.151881456375122,5,t1
brain_AXT1PRE_203_6000721,5,0.9373265526311696,0.9906,0.5598,31.818128661779483,0.1285653412342071,5,t1
brain_AXT1PRE_203_6000721,6,0.9526646238100004,0.9921,0.5345,26.58875585954449,0.1338651180267334,5,t1
brain_AXT1PRE_203_6000721,7,0.9558169699878224,0.9916,0.5308,28.16024079353156,0.1284921467304229,5,t1
brain_AXT1PRE_203_6000721,8,0.956504010875242,0.9915,0.5276,33.12600339212196,0.1272448748350143,5,t1
brain_AXT1PRE_203_6000721,9,0.939321524842948,0.9905,0.5071,30.43617015058364,0.1306920051574707,5,t1
brain_AXT1PRE_203_6000719,0,0.9135714233789044,0.9871,0.536,30.40047694508948,0.1959746330976486,5,t1
brain_AXT1PRE_203_6000719,1,0.8835895100340965,0.982,0.4878,29.68268486677184,0.2357257604598999,5,t1
brain_AXT1PRE_203_6000719,2,0.932342311882729,0.9912,0.5945,32.36966579440013,0.1669802516698837,5,t1
brain_AXT1PRE_203_6000719,3,0.9344930388490696,0.992,0.606,26.704392091105248,0.1412618905305862,5,t1
brain_AXT1PRE_203_6000719,4,0.9521708996661524,0.9924,0.5738,30.26659255571705,0.1414825618267059,5,t1
brain_AXT1PRE_203_6000719,5,0.9882864349146916,0.9972,0.7188,35.812857500337024,0.0723020508885383,5,t1
brain_AXT1PRE_203_6000719,6,0.9710671351103636,0.9948,0.6204,28.14601818582001,0.1042013168334961,5,t1
brain_AXT1PRE_203_6000719,7,0.954835899305606,0.9927,0.6089,34.765026284716946,0.1119405925273895,5,t1
brain_AXT1PRE_203_6000719,8,0.9624902789583284,0.9929,0.5684,27.361615373355303,0.1127894222736358,5,t1
brain_AXT1PRE_203_6000719,9,0.9574464974129828,0.991,0.5119,30.077390445545426,0.1302483528852462,5,t1
brain_AXT1PRE_203_6000717,0,0.925483617432445,0.9889,0.5609,30.38692194735678,0.1837710738182068,5,t1
brain_AXT1PRE_203_6000717,1,0.9067385739231384,0.9881,0.5279,23.610598054203763,0.1937813907861709,5,t1
brain_AXT1PRE_203_6000717,2,0.889310362084619,0.9859,0.5248,29.910785463735643,0.1909745037555694,5,t1
brain_AXT1PRE_203_6000717,3,0.9424555848778716,0.9914,0.563,30.63467490115673,0.1443044692277908,5,t1
brain_AXT1PRE_203_6000717,4,0.94861496806064,0.9935,0.6124,33.23877067071364,0.1224771589040756,5,t1
brain_AXT1PRE_203_6000717,5,0.9758256000449856,0.9952,0.6411,35.17289302589883,0.0980222672224044,5,t1
brain_AXT1PRE_203_6000717,6,0.9683541981239436,0.9938,0.5787,35.98539763314086,0.1184574514627456,5,t1
brain_AXT1PRE_203_6000717,7,0.9769543444473892,0.9949,0.5959,32.184875402785195,0.1009781584143638,5,t1
brain_AXT1PRE_203_6000717,8,0.9791760115232178,0.9957,0.625,35.43369473459383,0.0920868217945098,5,t1
brain_AXT1PRE_203_6000717,9,0.9669086952393292,0.9923,0.5118,34.52590579712583,0.1167079880833625,5,t1
brain_AXT1PRE_203_6000715,0,0.9165066057237532,0.9896,0.5384,28.636010409018272,0.1865239292383194,5,t1
brain_AXT1PRE_203_6000715,1,0.8688631809385398,0.9814,0.4696,16.906067317053427,0.2017642706632614,5,t1
brain_AXT1PRE_203_6000715,2,0.7784412172051388,0.9753,0.4127,15.055124816690322,0.2438481897115707,5,t1
brain_AXT1PRE_203_6000715,3,0.8501661045007667,0.9813,0.4491,18.267234055976257,0.2259688526391983,5,t1
brain_AXT1PRE_203_6000715,4,0.8753983696907923,0.9864,0.4892,19.35496191020536,0.1743653565645218,5,t1
brain_AXT1PRE_203_6000715,5,0.9353365750895148,0.9914,0.5495,28.88268734348384,0.1272973418235778,5,t1
brain_AXT1PRE_203_6000715,6,0.9299156386328143,0.9907,0.5318,29.36036233007592,0.1276291906833648,5,t1
brain_AXT1PRE_203_6000715,7,0.9627633552877128,0.9935,0.5558,32.57196095936107,0.1105415448546409,5,t1
brain_AXT1PRE_203_6000715,8,0.9512722514999308,0.9912,0.5193,32.791436502465466,0.1225948482751846,5,t1
brain_AXT1PRE_203_6000715,9,0.9229598265286836,0.986,0.4491,31.34908242020403,0.1395478695631027,5,t1
brain_AXT1PRE_203_6000709,0,0.9581053934475812,0.9932,0.629,31.1479490674094,0.1414079368114471,5,t1
brain_AXT1PRE_203_6000709,1,0.9499473501898092,0.992,0.5927,25.172643804087134,0.1570368856191635,5,t1
brain_AXT1PRE_203_6000709,2,0.9396096555409618,0.9912,0.5761,32.36087124953386,0.1698223352432251,5,t1
brain_AXT1PRE_203_6000709,3,0.942032103804879,0.9923,0.5878,32.395179166192165,0.1608593612909317,5,t1
brain_AXT1PRE_203_6000709,4,0.9387852295230894,0.9913,0.5753,34.19420070753218,0.14975506067276,5,t1
brain_AXT1PRE_203_6000709,5,0.9736660944825198,0.995,0.6353,37.01266671523818,0.1134202927350997,5,t1
brain_AXT1PRE_203_6000709,6,0.968740721648912,0.9951,0.6092,34.60654143923501,0.1178494542837143,5,t1
brain_AXT1PRE_203_6000709,7,0.9792597652952952,0.9956,0.6304,32.72222617112276,0.1016497761011123,5,t1
brain_AXT1PRE_203_6000709,8,0.971660898682319,0.9946,0.595,36.38601530742772,0.1099582910537719,5,t1
brain_AXT1PRE_203_6000709,9,0.9698673342846446,0.9934,0.553,31.369235722194865,0.1202243566513061,5,t1
brain_AXT1PRE_203_6000689,0,0.920957771581309,0.9881,0.5436,23.00851546037357,0.1745463162660598,5,t1
brain_AXT1PRE_203_6000689,1,0.927980588614338,0.9886,0.5432,26.87655739856714,0.1815067678689956,5,t1
brain_AXT1PRE_203_6000689,2,0.9483941401954772,0.9914,0.5674,31.29433679728754,0.1663898825645446,5,t1
brain_AXT1PRE_203_6000689,3,0.9299426012072728,0.9908,0.5771,27.338334698035915,0.159667283296585,5,t1
brain_AXT1PRE_203_6000689,4,0.9688037316420256,0.9949,0.6402,33.949565281807324,0.1094707921147346,5,t1
brain_AXT1PRE_203_6000689,5,0.96666550531651,0.9946,0.6329,27.37180647606708,0.1061417311429977,5,t1
brain_AXT1PRE_203_6000689,6,0.9688215277959896,0.9941,0.5971,35.64207944003443,0.1185189187526702,5,t1
brain_AXT1PRE_203_6000689,7,0.9720776215971314,0.9946,0.6093,35.753760424926966,0.106194794178009,5,t1
brain_AXT1PRE_203_6000689,8,0.9558125284936908,0.9923,0.543,33.52611278143305,0.1266975402832031,5,t1
brain_AXT1PRE_203_6000689,9,0.9655078384678956,0.9928,0.5487,32.57361760441551,0.1099261119961738,5,t1
brain_AXT1PRE_203_6000676,0,0.8919952594421117,0.9869,0.5245,22.291934606618423,0.1970830708742141,5,t1
brain_AXT1PRE_203_6000676,1,0.93186892995871,0.9903,0.5776,27.99711139333369,0.1525673270225525,5,t1
brain_AXT1PRE_203_6000676,2,0.9525164999223916,0.9922,0.5851,27.383087414205672,0.1572062820196151,5,t1
brain_AXT1PRE_203_6000676,3,0.9614159465181324,0.9931,0.5881,28.61393686707532,0.1333593279123306,5,t1
brain_AXT1PRE_203_6000676,4,0.9643444294453556,0.9941,0.5931,24.54329276641331,0.1133804619312286,5,t1
brain_AXT1PRE_203_6000676,5,0.9572006046197749,0.9928,0.5629,32.75572881250552,0.1305240094661712,5,t1
brain_AXT1PRE_203_6000676,6,0.963459618625318,0.9945,0.6099,35.31510284987381,0.1078455075621604,5,t1
brain_AXT1PRE_203_6000676,7,0.9570169088985402,0.9927,0.5474,32.62021103798987,0.1239530220627784,5,t1
brain_AXT1PRE_203_6000676,8,0.975941634675271,0.9948,0.5985,33.847782354822506,0.1010980382561683,5,t1
brain_AXT1PRE_203_6000676,9,0.9678818833876572,0.9944,0.5738,34.12107247576949,0.1015860736370086,5,t1
brain_AXT1PRE_203_6000674,0,0.93591759747212,0.9907,0.5838,33.24733634410213,0.1443931758403778,5,t1
brain_AXT1PRE_203_6000674,1,0.8867765976426252,0.9862,0.5134,30.27573842588712,0.1899278163909912,5,t1
brain_AXT1PRE_203_6000674,2,0.9463213245767084,0.9941,0.6141,34.872912217087325,0.1155890002846717,5,t1
brain_AXT1PRE_203_6000674,3,0.934221761652793,0.9924,0.5764,33.73907327413329,0.131676897406578,5,t1
brain_AXT1PRE_203_6000674,4,0.959760578541466,0.9941,0.6161,35.62067343897337,0.1211313605308532,5,t1
brain_AXT1PRE_203_6000674,5,0.9748090672560168,0.9955,0.6253,37.72295065070009,0.0965253040194511,5,t1
brain_AXT1PRE_203_6000674,6,0.9729834164252956,0.9951,0.628,36.55869802009883,0.0970922783017158,5,t1
brain_AXT1PRE_203_6000674,7,0.9601135881400796,0.9929,0.5428,24.940982134851527,0.1223193705081939,5,t1
brain_AXT1PRE_203_6000674,8,0.9303180149968358,0.9901,0.5189,32.66237922491986,0.1308944374322891,5,t1
brain_AXT1PRE_203_6000674,9,0.9486727433766527,0.9902,0.4896,32.71417557994863,0.1342586725950241,5,t1
brain_AXT1PRE_203_6000668,0,0.9064790957089592,0.9881,0.5604,29.36298198606445,0.1770417094230651,5,t1
brain_AXT1PRE_203_6000668,1,0.9399577770216878,0.9917,0.6127,32.54260580534465,0.1548797339200973,5,t1
brain_AXT1PRE_203_6000668,2,0.9245919797185173,0.9896,0.5463,29.196540489796263,0.1696727722883224,5,t1
brain_AXT1PRE_203_6000668,3,0.9453018894566116,0.993,0.6039,33.69556820132614,0.1349692940711975,5,t1
brain_AXT1PRE_203_6000668,4,0.919609249398475,0.9899,0.5542,27.737263634627777,0.1498862206935882,5,t1
brain_AXT1PRE_203_6000668,5,0.9685899691701152,0.9942,0.6152,34.55325747275934,0.1046390905976295,5,t1
brain_AXT1PRE_203_6000668,6,0.9732084412069274,0.9948,0.5952,31.8217578675134,0.1071358546614646,5,t1
brain_AXT1PRE_203_6000668,7,0.9671789663448432,0.9945,0.6053,31.100345590976204,0.1084690541028976,5,t1
brain_AXT1PRE_203_6000668,8,0.976969068468444,0.9948,0.5665,33.174417227621774,0.1076659113168716,5,t1
brain_AXT1PRE_203_6000668,9,0.9820356789351096,0.9962,0.604,35.27599970225659,0.0924644395709037,5,t1
brain_AXT1PRE_203_6000658,0,0.9515294129746568,0.9923,0.5685,31.388074179834213,0.1572776585817337,5,t1
brain_AXT1PRE_203_6000658,1,0.915817147663534,0.9882,0.542,29.411063083635835,0.1802067011594772,5,t1
brain_AXT1PRE_203_6000658,2,0.9601768276546636,0.9925,0.589,30.415679186493392,0.1287057995796203,5,t1
brain_AXT1PRE_203_6000658,3,0.9506440468828236,0.9913,0.5684,25.383517625883552,0.1430247575044632,5,t1
brain_AXT1PRE_203_6000658,4,0.9401240528743854,0.991,0.5406,24.16626631886738,0.1520802825689315,5,t1
brain_AXT1PRE_203_6000658,5,0.9068815787215976,0.9894,0.5119,24.44197908649797,0.1581369042396545,5,t1
brain_AXT1PRE_203_6000658,6,0.9326695245492652,0.9915,0.5605,30.114356056818853,0.1296669840812683,5,t1
brain_AXT1PRE_203_6000658,7,0.9469287897457846,0.9918,0.5357,28.21315963674116,0.1270826160907745,5,t1
brain_AXT1PRE_203_6000658,8,0.9530864186889562,0.9923,0.5351,29.567647841300545,0.1218275129795074,5,t1
brain_AXT1PRE_203_6000658,9,0.9418001011864618,0.9907,0.4995,25.93672746033134,0.1262941360473632,5,t1
brain_AXT1PRE_203_6000653,0,0.9386591521923396,0.9896,0.5531,30.40501089715472,0.1839320063591003,5,t1
brain_AXT1PRE_203_6000653,1,0.910263664261909,0.9887,0.5605,30.673732304297644,0.1840099990367889,5,t1
brain_AXT1PRE_203_6000653,2,0.9017949225692606,0.9875,0.5597,30.404389277080305,0.1746912598609924,5,t1
brain_AXT1PRE_203_6000653,3,0.9217962617888492,0.9895,0.5418,29.508592486400698,0.1938669830560684,5,t1
brain_AXT1PRE_203_6000653,4,0.9449938541317796,0.9944,0.6289,32.339231673797634,0.1316292732954025,5,t1
brain_AXT1PRE_203_6000653,5,0.9314296823805128,0.9909,0.5579,28.828860699987267,0.1483833789825439,5,t1
brain_AXT1PRE_203_6000653,6,0.95205478534372,0.9936,0.5977,32.40413037167317,0.1191739067435264,5,t1
brain_AXT1PRE_203_6000653,7,0.9556741424097188,0.9938,0.5869,30.56769031256777,0.1176342517137527,5,t1
brain_AXT1PRE_203_6000653,8,0.9579536386690908,0.9944,0.6087,34.09611539440491,0.1033808663487434,5,t1
brain_AXT1PRE_203_6000653,9,0.9671473892020948,0.9938,0.5775,34.091293209490686,0.118557870388031,5,t1
brain_AXT1PRE_203_6000639,0,0.9189298786138104,0.9892,0.5475,30.9225618797374,0.1624367386102676,5,t1
brain_AXT1PRE_203_6000639,1,0.9412666078904371,0.9912,0.5584,29.26231563378401,0.1628232449293136,5,t1
brain_AXT1PRE_203_6000639,2,0.9507205279970796,0.9934,0.5848,33.63694724994539,0.134836196899414,5,t1
brain_AXT1PRE_203_6000639,3,0.9650165056674198,0.9943,0.5988,35.426035473455684,0.1199762374162674,5,t1
brain_AXT1PRE_203_6000639,4,0.940740451289377,0.9931,0.5692,32.66520906777241,0.1331344693899154,5,t1
brain_AXT1PRE_203_6000639,5,0.968960162637605,0.9944,0.5782,35.600863706049886,0.1108770966529846,5,t1
brain_AXT1PRE_203_6000639,6,0.9630856603726696,0.9942,0.5817,29.78459380013901,0.1140632182359695,5,t1
brain_AXT1PRE_203_6000639,7,0.9678615384102368,0.9943,0.5939,33.60392244772874,0.1008549556136131,5,t1
brain_AXT1PRE_203_6000639,8,0.9545448439789458,0.9925,0.5257,31.081540045381026,0.1163695231080055,5,t1
brain_AXT1PRE_203_6000639,9,0.969238735530438,0.9931,0.503,33.447873484310264,0.1153133437037468,5,t1
brain_AXT1PRE_203_6000635,0,0.9037416204929868,0.9868,0.5087,24.273514483379994,0.2077278643846511,5,t1
brain_AXT1PRE_203_6000635,1,0.9196368743232602,0.9903,0.5643,29.19686025364128,0.1820999532938003,5,t1
brain_AXT1PRE_203_6000635,2,0.932703580494217,0.9907,0.5783,30.78746485190228,0.1667659282684326,5,t1
brain_AXT1PRE_203_6000635,3,0.9173294127648144,0.9904,0.5416,29.473685790491903,0.1944270879030227,5,t1
brain_AXT1PRE_203_6000635,4,0.9397323199635916,0.9939,0.6242,30.374347404560844,0.1191427931189537,5,t1
brain_AXT1PRE_203_6000635,5,0.9463955276768764,0.9941,0.6031,28.75609477337789,0.124752253293991,5,t1
brain_AXT1PRE_203_6000635,6,0.961054175566761,0.9953,0.6299,27.329203396961947,0.1080300584435463,5,t1
brain_AXT1PRE_203_6000635,7,0.9682041171919054,0.9954,0.6129,34.919745221659,0.1055925339460372,5,t1
brain_AXT1PRE_203_6000635,8,0.9594273085557068,0.9934,0.6041,35.41811999860944,0.1103867962956428,5,t1
brain_AXT1PRE_203_6000635,9,0.957671312519938,0.9935,0.5822,33.4207780322793,0.1126670986413955,5,t1
brain_AXT1PRE_203_6000629,0,0.9421664576747129,0.9906,0.579,31.80396989965304,0.1492530256509781,5,t1
brain_AXT1PRE_203_6000629,1,0.9470309276974064,0.9929,0.6185,32.05545583076987,0.1286486983299255,5,t1
brain_AXT1PRE_203_6000629,2,0.9351466980359916,0.9905,0.5751,29.290128325826373,0.1561529338359832,5,t1
brain_AXT1PRE_203_6000629,3,0.9585430651186788,0.9932,0.6062,34.343083404443256,0.1268800348043441,5,t1
brain_AXT1PRE_203_6000629,4,0.9471259946608076,0.9922,0.5948,32.481855437076995,0.1276704967021942,5,t1
brain_AXT1PRE_203_6000629,5,0.9368490061094203,0.992,0.5582,30.912177040998763,0.1468652039766311,5,t1
brain_AXT1PRE_203_6000629,6,0.965859018311447,0.9942,0.6181,35.874329762298096,0.1094870716333389,5,t1
brain_AXT1PRE_203_6000629,7,0.9696986265198788,0.9941,0.603,31.389634471083543,0.1082072407007217,5,t1
brain_AXT1PRE_203_6000629,8,0.9593075508527088,0.993,0.5656,24.95124451171669,0.1156024932861328,5,t1
brain_AXT1PRE_203_6000629,9,0.9643664905865592,0.9935,0.5533,25.139885869845514,0.1106931567192077,5,t1
brain_AXT1PRE_200_6002421,0,0.9515523632181322,0.9928,0.6311,30.96583865951517,0.1748792976140976,5,t1
brain_AXT1PRE_200_6002421,1,0.9291025259802188,0.9923,0.6109,28.09769131138188,0.1695793867111206,5,t1
brain_AXT1PRE_200_6002421,2,0.9200474422543028,0.9911,0.5957,28.8887799759037,0.1751536130905151,5,t1
brain_AXT1PRE_200_6002421,3,0.8827169483375336,0.9895,0.5675,24.124153849383347,0.2122151106595993,5,t1
brain_AXT1PRE_200_6002421,4,0.9360814265120272,0.9929,0.6022,28.604036430043955,0.1678489744663238,5,t1
brain_AXT1PRE_200_6002421,5,0.9081202858606952,0.9901,0.5414,26.89687105526504,0.1916083246469497,5,t1
brain_AXT1PRE_200_6002421,6,0.9410574395334512,0.9931,0.6264,27.61097355630884,0.1523061692714691,5,t1
brain_AXT1PRE_200_6002421,7,0.9569649923751328,0.9946,0.6138,31.718016365143505,0.122763991355896,5,t1
brain_AXT1PRE_200_6002421,8,0.9178384362679728,0.991,0.5232,28.365481258035988,0.1661020815372467,5,t1
brain_AXT1PRE_200_6002421,9,0.8933036247146158,0.9899,0.5008,25.590287471121,0.1683112233877182,5,t1
brain_AXT1PRE_200_6002399,0,0.9194836187963789,0.9894,0.5743,31.66159357635332,0.1876443028450012,5,t1
brain_AXT1PRE_200_6002399,1,0.9159923017704682,0.989,0.5535,29.57006799526521,0.1957325637340545,5,t1
brain_AXT1PRE_200_6002399,2,0.9521020710014,0.9919,0.5792,33.29909650039306,0.1662567555904388,5,t1
brain_AXT1PRE_200_6002399,3,0.9678280548089172,0.995,0.6108,34.87478652689965,0.1328985095024109,5,t1
brain_AXT1PRE_200_6002399,4,0.9704646328941852,0.9957,0.6369,32.31495590131595,0.1055309325456619,5,t1
brain_AXT1PRE_200_6002399,5,0.9421590780811008,0.9931,0.5911,31.266794919554965,0.1432060301303863,5,t1
brain_AXT1PRE_200_6002399,6,0.9802074316459004,0.9961,0.6156,32.16408737099282,0.1025683581829071,5,t1
brain_AXT1PRE_200_6002399,7,0.9792869645794652,0.9957,0.6125,36.28564246538109,0.106723628938198,5,t1
brain_AXT1PRE_200_6002399,8,0.9697306899904012,0.9945,0.5763,34.2524957551393,0.1138801723718643,5,t1
brain_AXT1PRE_200_6002399,9,0.9569494800637276,0.9931,0.528,31.64640777122997,0.1190651580691337,5,t1
brain_AXT1PRE_200_6002395,0,0.935112351782522,0.9883,0.5689,34.07413637604759,0.1857314556837082,5,t1
brain_AXT1PRE_200_6002395,1,0.930618191403407,0.989,0.5748,31.275017471339943,0.1822588741779327,5,t1
brain_AXT1PRE_200_6002395,2,0.912662206117412,0.9886,0.5677,32.69046617569443,0.1950015872716903,5,t1
brain_AXT1PRE_200_6002395,3,0.9349815552100884,0.9918,0.6211,29.04772885771097,0.151194766163826,5,t1
brain_AXT1PRE_200_6002395,4,0.9510679103489224,0.9937,0.6249,28.45991546619452,0.1313491463661193,5,t1
brain_AXT1PRE_200_6002395,5,0.9519001613318184,0.9931,0.6194,34.33974615694182,0.1275501251220703,5,t1
brain_AXT1PRE_200_6002395,6,0.953815915642878,0.9932,0.5932,25.97297357466385,0.1333559155464172,5,t1
brain_AXT1PRE_200_6002395,7,0.9785111805811436,0.996,0.6692,34.01762914485033,0.1019536480307579,5,t1
brain_AXT1PRE_200_6002395,8,0.97372235598894,0.9948,0.6207,29.92652839570367,0.1142295897006988,5,t1
brain_AXT1PRE_200_6002395,9,0.9763596424009982,0.9949,0.6165,37.25080792159279,0.1094900742173194,5,t1
brain_AXT1PRE_200_6002388,0,0.9353481381488664,0.9901,0.585,32.35512842475018,0.1951606273651123,5,t1
brain_AXT1PRE_200_6002388,1,0.9317005116886398,0.9904,0.605,29.59394831308247,0.1721628904342651,5,t1
brain_AXT1PRE_200_6002388,2,0.893424673029191,0.9866,0.541,27.782208598884534,0.2095561176538467,5,t1
brain_AXT1PRE_200_6002388,3,0.9199109224399497,0.9887,0.5656,30.84749692016862,0.1750051230192184,5,t1
brain_AXT1PRE_200_6002388,4,0.9513939286729854,0.9932,0.6269,32.00443417747599,0.1457479447126388,5,t1
brain_AXT1PRE_200_6002388,5,0.9496390210610818,0.9931,0.603,28.91137783466679,0.1260000616312027,5,t1
brain_AXT1PRE_200_6002388,6,0.9652909518181032,0.9947,0.614,36.2656664852012,0.1236863136291503,5,t1
brain_AXT1PRE_200_6002388,7,0.9647443546574938,0.9927,0.5742,30.83857644757229,0.1337788105010986,5,t1
brain_AXT1PRE_200_6002388,8,0.97103141804777,0.9948,0.6055,28.507792333859182,0.1099114939570427,5,t1
brain_AXT1PRE_200_6002388,9,0.9781135672392436,0.9954,0.6201,34.169961738258046,0.09859000146389,5,t1
brain_AXT1PRE_200_6002378,0,0.9504105350434604,0.9919,0.6037,34.01288460451966,0.1488999277353286,5,t1
brain_AXT1PRE_200_6002378,1,0.9147380958684252,0.9897,0.5875,29.52944511079484,0.1703647673130035,5,t1
brain_AXT1PRE_200_6002378,2,0.9170233344126516,0.9897,0.5652,31.75623012940784,0.1921806633472442,5,t1
brain_AXT1PRE_200_6002378,3,0.9224478492259192,0.9912,0.5803,29.33704659033609,0.1747292876243591,5,t1
brain_AXT1PRE_200_6002378,4,0.9444942489567312,0.9942,0.6589,30.944814653087285,0.1084800511598587,5,t1
brain_AXT1PRE_200_6002378,5,0.9694007975293062,0.9953,0.6471,36.09013793700305,0.1072921827435493,5,t1
brain_AXT1PRE_200_6002378,6,0.9703584173166268,0.9953,0.6331,32.35266752795241,0.1098431423306465,5,t1
brain_AXT1PRE_200_6002378,7,0.9689516172759272,0.9944,0.6052,34.58555934017916,0.1237842962145805,5,t1
brain_AXT1PRE_200_6002378,8,0.9740837070727194,0.9954,0.6201,37.00650612890823,0.1105175539851188,5,t1
brain_AXT1PRE_200_6002378,9,0.9669394973041612,0.9932,0.5791,36.1027748415436,0.1208990439772605,5,t1
brain_AXT1PRE_200_6002363,0,0.945830180971538,0.9915,0.5997,33.46894272210929,0.1774405092000961,5,t1
brain_AXT1PRE_200_6002363,1,0.9622858358616156,0.994,0.6429,36.05171387880845,0.1346176415681839,5,t1
brain_AXT1PRE_200_6002363,2,0.9613188984185088,0.9938,0.6218,26.567084571694384,0.1414663940668106,5,t1
brain_AXT1PRE_200_6002363,3,0.9256470821924953,0.9901,0.5587,26.364033291122908,0.1878028959035873,5,t1
brain_AXT1PRE_200_6002363,4,0.955289506407596,0.9944,0.6339,28.11680380839508,0.127691850066185,5,t1
brain_AXT1PRE_200_6002363,5,0.9574391395658032,0.994,0.6146,31.42729723684397,0.1236216723918914,5,t1
brain_AXT1PRE_200_6002363,6,0.947514431801106,0.9931,0.5892,25.79661222453928,0.1364790201187133,5,t1
brain_AXT1PRE_200_6002363,7,0.9661570718437692,0.994,0.6145,33.30183887887087,0.1181065738201141,5,t1
brain_AXT1PRE_200_6002363,8,0.9631495334275632,0.9936,0.6233,38.664483218577686,0.1070823669433593,5,t1
brain_AXT1PRE_200_6002363,9,0.968390205586527,0.9939,0.6037,38.67529599430944,0.1082074046134948,5,t1
brain_AXT1PRE_200_6002293,0,0.9397717464007258,0.9899,0.5668,30.398977736824136,0.196401298046112,5,t1
brain_AXT1PRE_200_6002293,1,0.9109444865604912,0.9883,0.5542,29.082936460512933,0.2072072029113769,5,t1
brain_AXT1PRE_200_6002293,2,0.9217273089155364,0.989,0.5457,29.05125679541433,0.2247031033039093,5,t1
brain_AXT1PRE_200_6002293,3,0.9205674191928792,0.992,0.5675,28.29022063739289,0.1971177458763122,5,t1
brain_AXT1PRE_200_6002293,4,0.9541331405131072,0.9938,0.6273,32.75802938803604,0.1603774726390838,5,t1
